message_id,email_length,word_count,communication_time_category
<24387626.1075840473309.JavaMail.evans@thyme>,1462,176,Afternoon
<15453997.1075840473333.JavaMail.evans@thyme>,1461,176,Afternoon
<24027959.1075840473356.JavaMail.evans@thyme>,282,54,Afternoon
<10319294.1075840473380.JavaMail.evans@thyme>,1450,176,Afternoon
<27071338.1075840473404.JavaMail.evans@thyme>,1450,176,Afternoon
<23441317.1075840473428.JavaMail.evans@thyme>,1449,176,Afternoon
<15640707.1075840473452.JavaMail.evans@thyme>,1450,176,Afternoon
<7957089.1075840473480.JavaMail.evans@thyme>,1449,176,Afternoon
<20392293.1075840473503.JavaMail.evans@thyme>,1449,176,Afternoon
<8316706.1075840473527.JavaMail.evans@thyme>,84,13,Afternoon
<24685071.1075840473553.JavaMail.evans@thyme>,719,119,Night
<14999120.1075840473577.JavaMail.evans@thyme>,266,33,Night
<11923400.1075840473646.JavaMail.evans@thyme>,22,4,Evening
<9517564.1075840473670.JavaMail.evans@thyme>,112,9,Evening
<7737160.1075840473697.JavaMail.evans@thyme>,292,53,Afternoon
<15028644.1075840473721.JavaMail.evans@thyme>,1461,177,Afternoon
<22225392.1075840473745.JavaMail.evans@thyme>,1462,177,Afternoon
<14242513.1075840473769.JavaMail.evans@thyme>,1458,177,Afternoon
<30154484.1075840473793.JavaMail.evans@thyme>,1455,177,Afternoon
<283976.1075840473817.JavaMail.evans@thyme>,1457,177,Afternoon
<8055815.1075840473841.JavaMail.evans@thyme>,1458,177,Afternoon
<1957001.1075840473865.JavaMail.evans@thyme>,1486,180,Afternoon
<7974300.1075840473888.JavaMail.evans@thyme>,1450,174,Afternoon
<7668470.1075840473913.JavaMail.evans@thyme>,1457,176,Afternoon
<1418057.1075840473936.JavaMail.evans@thyme>,1454,176,Afternoon
<9640441.1075840473961.JavaMail.evans@thyme>,277,36,Night
<26101094.1075840473984.JavaMail.evans@thyme>,410,79,Evening
<14488793.1075840474032.JavaMail.evans@thyme>,327,56,Evening
<8647584.1075840474056.JavaMail.evans@thyme>,1458,177,Afternoon
<15712494.1075840474080.JavaMail.evans@thyme>,1458,177,Afternoon
<6509304.1075840474104.JavaMail.evans@thyme>,1457,177,Afternoon
<14431674.1075840474128.JavaMail.evans@thyme>,1457,177,Afternoon
<21720776.1075840474152.JavaMail.evans@thyme>,1462,180,Afternoon
<22428491.1075840474176.JavaMail.evans@thyme>,1461,180,Afternoon
<5166152.1075840474201.JavaMail.evans@thyme>,1458,177,Afternoon
<22207423.1075840474225.JavaMail.evans@thyme>,1457,177,Afternoon
<14212186.1075840474253.JavaMail.evans@thyme>,244,31,Night
<23773741.1075840474277.JavaMail.evans@thyme>,1100,158,Evening
<32653328.1075840474301.JavaMail.evans@thyme>,1870,278,Evening
<10419443.1075840474349.JavaMail.evans@thyme>,937,190,Afternoon
<32561072.1075840474374.JavaMail.evans@thyme>,76,6,Night
<14716637.1075840474398.JavaMail.evans@thyme>,72,8,Evening
<12813557.1075840474422.JavaMail.evans@thyme>,370,49,Evening
<5122466.1075840474445.JavaMail.evans@thyme>,613,109,Evening
<26181415.1075840474469.JavaMail.evans@thyme>,124,22,Afternoon
<31777919.1075840474492.JavaMail.evans@thyme>,158,32,Afternoon
<5607282.1075840474516.JavaMail.evans@thyme>,1456,177,Afternoon
<20745137.1075840474540.JavaMail.evans@thyme>,1457,177,Afternoon
<32978170.1075840474564.JavaMail.evans@thyme>,311,39,Night
<11996722.1075840474589.JavaMail.evans@thyme>,122,21,Evening
<333788.1075840474613.JavaMail.evans@thyme>,83,13,Afternoon
<6395016.1075840474637.JavaMail.evans@thyme>,851,121,Afternoon
<26267652.1075840474691.JavaMail.evans@thyme>,1472,181,Afternoon
<4776837.1075840474717.JavaMail.evans@thyme>,1473,181,Afternoon
<22111282.1075840474740.JavaMail.evans@thyme>,300,48,Night
<8996527.1075840474764.JavaMail.evans@thyme>,491,68,Night
<8374786.1075840474787.JavaMail.evans@thyme>,475,82,Evening
<25839894.1075840474835.JavaMail.evans@thyme>,345,62,Afternoon
<29643392.1075840474860.JavaMail.evans@thyme>,471,93,Afternoon
<295845.1075840474884.JavaMail.evans@thyme>,1392,174,Afternoon
<6215183.1075840474908.JavaMail.evans@thyme>,1404,177,Afternoon
<23775049.1075840474956.JavaMail.evans@thyme>,1387,174,Afternoon
<631387.1075840475010.JavaMail.evans@thyme>,243,31,Night
<8523428.1075840475034.JavaMail.evans@thyme>,107,17,Evening
<12098566.1075840475106.JavaMail.evans@thyme>,1393,174,Afternoon
<5079887.1075840475154.JavaMail.evans@thyme>,699,108,Afternoon
<15190305.1075840475178.JavaMail.evans@thyme>,1388,174,Afternoon
<22134166.1075840475227.JavaMail.evans@thyme>,245,31,Night
<24503124.1075840475253.JavaMail.evans@thyme>,227,26,Night
<10463162.1075840475277.JavaMail.evans@thyme>,197,20,Night
<29140661.1075840475301.JavaMail.evans@thyme>,168,15,Evening
<6601758.1075840475324.JavaMail.evans@thyme>,1414,177,Afternoon
<11476663.1075840475372.JavaMail.evans@thyme>,0,0,Afternoon
<17416013.1075840475396.JavaMail.evans@thyme>,1398,174,Afternoon
<15636835.1075840475421.JavaMail.evans@thyme>,50,9,Evening
<9986098.1075840475448.JavaMail.evans@thyme>,3918,613,Evening
<4593964.1075840475496.JavaMail.evans@thyme>,113,17,Evening
<2012567.1075840475520.JavaMail.evans@thyme>,1392,174,Afternoon
<2356633.1075840475544.JavaMail.evans@thyme>,1393,176,Afternoon
<25452873.1075840475592.JavaMail.evans@thyme>,243,31,Afternoon
<990232.1075840475616.JavaMail.evans@thyme>,267,33,Night
<28669459.1075840475665.JavaMail.evans@thyme>,1392,174,Afternoon
<2234728.1075840475742.JavaMail.evans@thyme>,268,33,Night
<11678023.1075840475767.JavaMail.evans@thyme>,276,52,Evening
<25380936.1075840475815.JavaMail.evans@thyme>,1398,174,Afternoon
<13545356.1075840475936.JavaMail.evans@thyme>,245,31,Evening
<23546678.1075840475959.JavaMail.evans@thyme>,161,30,Afternoon
<8058664.1075840475983.JavaMail.evans@thyme>,1392,174,Afternoon
<13068209.1075840476034.JavaMail.evans@thyme>,3419,532,Night
<23633426.1075840476059.JavaMail.evans@thyme>,244,31,Night
<23181746.1075840476083.JavaMail.evans@thyme>,1204,155,Evening
<23750039.1075840476132.JavaMail.evans@thyme>,308,57,Evening
<3383899.1075840476157.JavaMail.evans@thyme>,186,29,Afternoon
<31998205.1075840476181.JavaMail.evans@thyme>,1398,173,Afternoon
<10648766.1075840476256.JavaMail.evans@thyme>,1393,174,Afternoon
<10220816.1075840476304.JavaMail.evans@thyme>,0,0,Afternoon
<16122961.1075840476329.JavaMail.evans@thyme>,274,34,Night
<30980209.1075840476401.JavaMail.evans@thyme>,265,47,Evening
<20254712.1075840476424.JavaMail.evans@thyme>,335,61,Afternoon
<11244970.1075840476448.JavaMail.evans@thyme>,1392,174,Afternoon
<32723206.1075840476500.JavaMail.evans@thyme>,269,33,Night
<21797986.1075840476524.JavaMail.evans@thyme>,3672,556,Evening
<9868620.1075840476573.JavaMail.evans@thyme>,389,71,Evening
<2348232.1075840476596.JavaMail.evans@thyme>,179,34,Evening
<6732664.1075840476620.JavaMail.evans@thyme>,70,14,Evening
<10344448.1075840476645.JavaMail.evans@thyme>,1393,173,Afternoon
<5803712.1075840476693.JavaMail.evans@thyme>,459,81,Afternoon
<267198.1075840476717.JavaMail.evans@thyme>,243,31,Night
<28065735.1075840476741.JavaMail.evans@thyme>,30,6,Evening
<26167457.1075840476765.JavaMail.evans@thyme>,27,5,Evening
<4884983.1075840476817.JavaMail.evans@thyme>,181,31,Evening
<27779151.1075840476843.JavaMail.evans@thyme>,227,39,Evening
<7834205.1075840476867.JavaMail.evans@thyme>,1394,173,Afternoon
<19435026.1075840476915.JavaMail.evans@thyme>,1435,180,Afternoon
<17130851.1075840476987.JavaMail.evans@thyme>,56,10,Afternoon
<21189219.1075840477013.JavaMail.evans@thyme>,244,31,Night
<14029950.1075840477037.JavaMail.evans@thyme>,555,93,Night
<20006912.1075840477087.JavaMail.evans@thyme>,148,21,Afternoon
<7213108.1075840477113.JavaMail.evans@thyme>,722,130,Afternoon
<32107807.1075840477140.JavaMail.evans@thyme>,1397,174,Afternoon
<18539724.1075840477190.JavaMail.evans@thyme>,58,10,Night
<10687174.1075840477215.JavaMail.evans@thyme>,242,31,Evening
<2461369.1075840477241.JavaMail.evans@thyme>,616,82,Evening
<7798330.1075840477288.JavaMail.evans@thyme>,191,18,Evening
<2923867.1075840477313.JavaMail.evans@thyme>,79,16,Afternoon
<17756586.1075840477337.JavaMail.evans@thyme>,1391,172,Afternoon
<12590876.1075840477385.JavaMail.evans@thyme>,1717,273,Night
<20611141.1075840477410.JavaMail.evans@thyme>,265,33,Night
<29048038.1075840477434.JavaMail.evans@thyme>,51,8,Evening
<2256126.1075840477481.JavaMail.evans@thyme>,130,23,Afternoon
<2215983.1075840477505.JavaMail.evans@thyme>,1416,177,Afternoon
<32164099.1075840477529.JavaMail.evans@thyme>,1397,174,Afternoon
<29810723.1075840477624.JavaMail.evans@thyme>,1396,211,Night
<27606956.1075840477649.JavaMail.evans@thyme>,267,33,Night
<32982383.1075840477672.JavaMail.evans@thyme>,40,1,Night
<28828041.1075840477720.JavaMail.evans@thyme>,178,15,Afternoon
<20456895.1075840477746.JavaMail.evans@thyme>,870,56,Afternoon
<20340172.1075840477770.JavaMail.evans@thyme>,1397,173,Afternoon
<25121321.1075840485009.JavaMail.evans@thyme>,157,34,Night
<32190111.1075840485034.JavaMail.evans@thyme>,499,85,Night
<21102086.1075840485058.JavaMail.evans@thyme>,141,25,Night
<25967759.1075840485110.JavaMail.evans@thyme>,124,24,Night
<31185487.1075840485133.JavaMail.evans@thyme>,841,145,Night
<6374853.1075840486159.JavaMail.evans@thyme>,627,111,Evening
<2865650.1075840486183.JavaMail.evans@thyme>,63,12,Night
<12372015.1075840486207.JavaMail.evans@thyme>,69,13,Evening
<33210761.1075840486230.JavaMail.evans@thyme>,664,109,Afternoon
<28841125.1075840486259.JavaMail.evans@thyme>,0,0,Evening
<5463428.1075840486281.JavaMail.evans@thyme>,115,20,Evening
<18920566.1075840486304.JavaMail.evans@thyme>,25,5,Evening
<2613976.1075840486327.JavaMail.evans@thyme>,94,16,Evening
<10352355.1075840486350.JavaMail.evans@thyme>,15,4,Afternoon
<11183557.1075855748948.JavaMail.evans@thyme>,768,124,Morning
<23678671.1075855748970.JavaMail.evans@thyme>,2024,271,Morning
<11861212.1075855748992.JavaMail.evans@thyme>,60,12,Morning
<4522270.1075855749014.JavaMail.evans@thyme>,92,16,Morning
<5004758.1075855749036.JavaMail.evans@thyme>,566,79,Afternoon
<27568506.1075855749059.JavaMail.evans@thyme>,77,13,Morning
<32984392.1075855737173.JavaMail.evans@thyme>,768,124,Morning
<15916034.1075855737196.JavaMail.evans@thyme>,2024,271,Morning
<4860324.1075855737218.JavaMail.evans@thyme>,60,12,Morning
<15989310.1075855737239.JavaMail.evans@thyme>,92,16,Morning
<28445778.1075855737261.JavaMail.evans@thyme>,566,79,Afternoon
<4648396.1075855737283.JavaMail.evans@thyme>,77,13,Morning
<19658945.1075855739746.JavaMail.evans@thyme>,77,13,Morning
<30967316.1075855739768.JavaMail.evans@thyme>,566,79,Afternoon
<4885764.1075855739789.JavaMail.evans@thyme>,92,16,Morning
<7356764.1075855739812.JavaMail.evans@thyme>,2024,271,Morning
<30605380.1075855739834.JavaMail.evans@thyme>,768,124,Morning
<18215509.1075855745002.JavaMail.evans@thyme>,768,124,Morning
<30978345.1075855745025.JavaMail.evans@thyme>,2024,271,Morning
<22481159.1075855745047.JavaMail.evans@thyme>,60,12,Morning
<17941208.1075855745068.JavaMail.evans@thyme>,92,16,Morning
<17773063.1075855745090.JavaMail.evans@thyme>,566,79,Afternoon
<10326032.1075855745111.JavaMail.evans@thyme>,77,13,Morning
<24144526.1075855390413.JavaMail.evans@thyme>,103,14,Night
<131138.1075855390623.JavaMail.evans@thyme>,94,13,Night
<23002226.1075855390645.JavaMail.evans@thyme>,95,13,Night
<17804116.1075855390666.JavaMail.evans@thyme>,95,13,Night
<23304070.1075855390434.JavaMail.evans@thyme>,102,14,Night
<25908006.1075855390476.JavaMail.evans@thyme>,103,14,Night
<5586.1075855390497.JavaMail.evans@thyme>,103,14,Night
<26775300.1075855390517.JavaMail.evans@thyme>,103,14,Night
<13990524.1075855390538.JavaMail.evans@thyme>,103,14,Night
<24005286.1075855390581.JavaMail.evans@thyme>,95,13,Night
<11395744.1075859051452.JavaMail.evans@thyme>,648,115,Evening
<10176706.1075859051089.JavaMail.evans@thyme>,306,53,Afternoon
<12965008.1075859051112.JavaMail.evans@thyme>,1099,179,Night
<19322758.1075859050464.JavaMail.evans@thyme>,95,16,Afternoon
<14185506.1075859050090.JavaMail.evans@thyme>,192,32,Afternoon
<23422126.1075840535561.JavaMail.evans@thyme>,228,47,Night
<28644254.1075840535584.JavaMail.evans@thyme>,231,30,Night
<18544712.1075840535606.JavaMail.evans@thyme>,128,29,Night
<2488833.1075853835491.JavaMail.evans@thyme>,1419,201,Afternoon
<21007634.1075853835513.JavaMail.evans@thyme>,715,109,Morning
<15573924.1075853835535.JavaMail.evans@thyme>,5,1,Morning
<26379593.1075853835557.JavaMail.evans@thyme>,108,21,Afternoon
<7116044.1075853835580.JavaMail.evans@thyme>,339,63,Afternoon
<11357228.1075853835603.JavaMail.evans@thyme>,401,76,Morning
<23334211.1075853835625.JavaMail.evans@thyme>,0,0,Morning
<27446341.1075853835652.JavaMail.evans@thyme>,4786,746,Evening
<27411888.1075840535630.JavaMail.evans@thyme>,2097,244,Night
<17888777.1075853835675.JavaMail.evans@thyme>,2469,384,Afternoon
<8978377.1075853835699.JavaMail.evans@thyme>,3101,497,Afternoon
<5306594.1075853835722.JavaMail.evans@thyme>,550,109,Afternoon
<259324.1075853835743.JavaMail.evans@thyme>,438,67,Morning
<29944095.1075853835765.JavaMail.evans@thyme>,89,15,Morning
<21035076.1075853835789.JavaMail.evans@thyme>,893,162,Evening
<7033509.1075853835811.JavaMail.evans@thyme>,194,29,Morning
<33490757.1075853835834.JavaMail.evans@thyme>,658,114,Morning
<3565552.1075853835856.JavaMail.evans@thyme>,102,19,Morning
<31578724.1075853835885.JavaMail.evans@thyme>,20655,3088,Evening
<9263601.1075840535654.JavaMail.evans@thyme>,3816,316,Night
<13179590.1075853835917.JavaMail.evans@thyme>,20254,3032,Evening
<16568853.1075853835940.JavaMail.evans@thyme>,399,63,Afternoon
<4486847.1075853835961.JavaMail.evans@thyme>,3,1,Afternoon
<13636738.1075853835983.JavaMail.evans@thyme>,57,9,Afternoon
<15891677.1075853836013.JavaMail.evans@thyme>,19743,2960,Morning
<31707194.1075853836037.JavaMail.evans@thyme>,941,119,Morning
<24884142.1075853836058.JavaMail.evans@thyme>,846,102,Morning
<5348784.1075853836080.JavaMail.evans@thyme>,252,46,Morning
<4693866.1075853836102.JavaMail.evans@thyme>,294,57,Morning
<3339943.1075853836124.JavaMail.evans@thyme>,613,84,Morning
<777599.1075840535677.JavaMail.evans@thyme>,169,30,Evening
<31416187.1075853836147.JavaMail.evans@thyme>,24,4,Morning
<32875775.1075853836169.JavaMail.evans@thyme>,60,14,Morning
<2331543.1075853836191.JavaMail.evans@thyme>,1243,202,Morning
<28230266.1075853836212.JavaMail.evans@thyme>,53,10,Morning
<6421856.1075853836234.JavaMail.evans@thyme>,1446,222,Morning
<21095236.1075853836257.JavaMail.evans@thyme>,1484,241,Afternoon
<11509407.1075853836278.JavaMail.evans@thyme>,433,75,Afternoon
<30869571.1075853836300.JavaMail.evans@thyme>,1226,209,Morning
<6254030.1075853836322.JavaMail.evans@thyme>,597,93,Morning
<19005436.1075853836343.JavaMail.evans@thyme>,517,70,Morning
<16440754.1075840535702.JavaMail.evans@thyme>,129,23,Evening
<19736347.1075853836365.JavaMail.evans@thyme>,288,49,Morning
<23233054.1075853836386.JavaMail.evans@thyme>,1109,201,Morning
<27347426.1075853836430.JavaMail.evans@thyme>,353,60,Morning
<33149123.1075853836452.JavaMail.evans@thyme>,433,49,Morning
<33082064.1075853836474.JavaMail.evans@thyme>,0,0,Morning
<13319019.1075853836496.JavaMail.evans@thyme>,701,113,Morning
<11152847.1075853836518.JavaMail.evans@thyme>,47,1,Morning
<10842726.1075853836540.JavaMail.evans@thyme>,213,36,Morning
<33145175.1075853836561.JavaMail.evans@thyme>,222,39,Afternoon
<32569235.1075840535725.JavaMail.evans@thyme>,444,68,Night
<286136.1075853836583.JavaMail.evans@thyme>,487,84,Afternoon
<10819997.1075853836606.JavaMail.evans@thyme>,3710,286,Afternoon
<20229483.1075853836646.JavaMail.evans@thyme>,327,37,Afternoon
<23424581.1075853836670.JavaMail.evans@thyme>,2495,383,Afternoon
<2789484.1075853836692.JavaMail.evans@thyme>,142,26,Morning
<7329236.1075853836714.JavaMail.evans@thyme>,540,78,Morning
<4154626.1075853836736.JavaMail.evans@thyme>,600,84,Afternoon
<41979.1075853836758.JavaMail.evans@thyme>,1591,237,Morning
<899294.1075853836780.JavaMail.evans@thyme>,1826,256,Morning
<14946167.1075853836803.JavaMail.evans@thyme>,1556,229,Morning
<17687097.1075840535748.JavaMail.evans@thyme>,135,27,Night
<11761963.1075853836826.JavaMail.evans@thyme>,895,158,Morning
<14162774.1075853836847.JavaMail.evans@thyme>,175,35,Morning
<32173097.1075853836869.JavaMail.evans@thyme>,278,53,Morning
<3573527.1075853836893.JavaMail.evans@thyme>,3677,605,Afternoon
<31394983.1075853836916.JavaMail.evans@thyme>,623,109,Afternoon
<12048931.1075853836937.JavaMail.evans@thyme>,380,70,Afternoon
<5402310.1075853836959.JavaMail.evans@thyme>,43,10,Afternoon
<31893530.1075853836981.JavaMail.evans@thyme>,0,0,Afternoon
<2516950.1075853837004.JavaMail.evans@thyme>,1083,164,Afternoon
<23810106.1075853837026.JavaMail.evans@thyme>,1052,117,Afternoon
<6299898.1075853837048.JavaMail.evans@thyme>,866,132,Afternoon
<18154350.1075853837070.JavaMail.evans@thyme>,347,51,Afternoon
<9726435.1075853837092.JavaMail.evans@thyme>,391,65,Morning
<28559050.1075853837114.JavaMail.evans@thyme>,1434,207,Morning
<29372689.1075853837136.JavaMail.evans@thyme>,1084,162,Morning
<13980931.1075853837160.JavaMail.evans@thyme>,87,16,Afternoon
<29382703.1075853837181.JavaMail.evans@thyme>,38,5,Morning
<14518796.1075853837203.JavaMail.evans@thyme>,42,1,Afternoon
<9583910.1075853837224.JavaMail.evans@thyme>,354,50,Afternoon
<15507622.1075853837246.JavaMail.evans@thyme>,17,5,Afternoon
<19336559.1075853837268.JavaMail.evans@thyme>,701,97,Afternoon
<14876758.1075853837290.JavaMail.evans@thyme>,52,8,Afternoon
<19603192.1075853837311.JavaMail.evans@thyme>,695,79,Morning
<33437610.1075853837337.JavaMail.evans@thyme>,8080,1209,Morning
<16286233.1075853837358.JavaMail.evans@thyme>,336,45,Afternoon
<19232353.1075853837383.JavaMail.evans@thyme>,5048,803,Afternoon
<8324069.1075853837405.JavaMail.evans@thyme>,379,48,Afternoon
<14215708.1075853837427.JavaMail.evans@thyme>,589,75,Afternoon
<15863333.1075853837449.JavaMail.evans@thyme>,103,18,Morning
<25081917.1075853837470.JavaMail.evans@thyme>,341,62,Morning
<7462867.1075853837492.JavaMail.evans@thyme>,941,149,Morning
<1941537.1075853837514.JavaMail.evans@thyme>,284,34,Morning
<16512873.1075853837535.JavaMail.evans@thyme>,157,27,Morning
<3161123.1075853837557.JavaMail.evans@thyme>,109,22,Afternoon
<12329217.1075853837580.JavaMail.evans@thyme>,397,70,Afternoon
<18542069.1075853837604.JavaMail.evans@thyme>,5545,839,Afternoon
<16550934.1075853837626.JavaMail.evans@thyme>,432,63,Morning
<5316041.1075853837649.JavaMail.evans@thyme>,1401,171,Morning
<24811022.1075853837673.JavaMail.evans@thyme>,4241,642,Morning
<17935190.1075853837694.JavaMail.evans@thyme>,226,41,Morning
<17280803.1075853837716.JavaMail.evans@thyme>,1902,265,Morning
<24862952.1075853837739.JavaMail.evans@thyme>,1728,276,Morning
<18306155.1075853837762.JavaMail.evans@thyme>,2722,418,Afternoon
<10971249.1075853837784.JavaMail.evans@thyme>,437,81,Afternoon
<12192632.1075853837806.JavaMail.evans@thyme>,350,49,Morning
<4656198.1075853837827.JavaMail.evans@thyme>,336,50,Afternoon
<7785186.1075853837850.JavaMail.evans@thyme>,124,24,Morning
<16895259.1075853837872.JavaMail.evans@thyme>,0,0,Evening
<21019288.1075853837893.JavaMail.evans@thyme>,286,29,Evening
<10116635.1075853837916.JavaMail.evans@thyme>,2406,334,Morning
<13669185.1075840534238.JavaMail.evans@thyme>,1227,201,Night
<24351455.1075840534261.JavaMail.evans@thyme>,30,5,Night
<11500422.1075840534284.JavaMail.evans@thyme>,401,55,Night
<14079292.1075840534307.JavaMail.evans@thyme>,303,59,Evening
<4818632.1075840534331.JavaMail.evans@thyme>,766,108,Night
<19917564.1075840534354.JavaMail.evans@thyme>,252,37,Evening
<15484671.1075840534377.JavaMail.evans@thyme>,970,189,Night
<2705732.1075840534400.JavaMail.evans@thyme>,1309,176,Night
<8987637.1075840534423.JavaMail.evans@thyme>,138,26,Night
<26722737.1075840534446.JavaMail.evans@thyme>,84,15,Night
<2974425.1075840534469.JavaMail.evans@thyme>,744,97,Evening
